CaseID,concern_bomb,concern_cyber,severity_bomb,severity_cyber,publicKnow_bomb,publicKnow_cyber,expertKnow_bomb,expertKnow_cyber,cas_bomb,cas_cyber,likely_bomb,likely_cyber,risk_bomb,risk_cyber,DOV_XPARTY7,DOV_IDEO,DOV_REL2,PPAGE,ppagect4,PPEDUCAT,PPETHM,PPGENDER,PPINCIMP,PPREG4,ppreg9,PPNET,KnowGen,Pol_econ,Pol_survMusl,Pol_force,Pol_screenUS,Pol_screenForg,Pol_immig,Pol_refugME,Pol_trackPh,issue_econ,issue_immig,issue_debt,issue_energy,issue_health,issue_climate,issue_terror,issue_envi,issue_ineq,issue_women,inform_papers,inform_Fox,inform_CNN,inform_MSNBC,inform_network,inform_online,inform_radio,inform_socialMedia,safetyGen,Fear_self,Fear_family,Fear_friend
911,3,2,4,3,3,3,3,3,4,2,4,2,3,3,6,4,4,31,2,2,1,1,12,2,3,1,2,3,1,3,4,5,1,4,1,2,1,3,2,3,2,4,2,2,3,1,1,1,1,4,2,2,4,2,2,2,2
912,3,4,3,3,2,1,3,3,3,5,3,4,4,4,3,5,6,65,4,4,5,0,16,2,4,1,3,3,4,3,4,5,3,4,5,3,3,4,2,2,2,4,3,1,3,1,3,1,1,2,4,2,1,2,1,4,3
914,3,3,3,4,1,2,3,3,3,5,2,2,3,4,2,6,2,70,4,2,1,0,14,3,7,1,2,3,3,1,5,5,3,5,4,4,4,4,3,4,3,4,3,4,3,2,3,3,2,4,2,2,1,2,2,2,2
915,4,3,4,4,1,1,3,3,4,5,2,1,3,2,5,4,3,18,1,1,4,1,12,4,9,1,1,4,1,3,5,4,3,3,5,4,2,4,3,4,4,4,4,4,4,1,1,1,1,3,1,2,2,4,3,3,3
916,4,2,4,4,2,1,2,1,4,5,3,1,4,2,7,4,1,73,4,4,1,0,15,3,6,1,3,3,1,1,2,4,1,1,1,3,3,4,3,4,2,4,4,3,4,2,1,3,1,4,3,1,1,2,1,3,3
917,2,1,4,4,3,2,3,3,3,5,3,3,4,2,3,5,6,52,3,2,1,0,11,3,5,1,2,3,2,3,4,4,4,4,5,3,3,2,3,2,2,3,2,2,2,1,1,1,1,2,2,3,1,2,1,1,1
918,2,2,3,3,2,2,3,3,4,4,3,2,2,2,3,4,2,57,3,4,1,1,7,2,3,1,2,3,1,1,2,2,2,2,2,2,1,3,1,3,2,1,3,2,3,4,1,1,1,1,3,2,2,1,2,2,2
919,2,2,3,3,2,2,3,3,3,5,3,1,4,2,7,2,5,65,4,4,1,0,15,1,2,0,2,3,2,2,4,4,3,3,2,3,1,2,2,2,4,3,4,4,3,2,1,2,2,2,2,2,1,5,2,4,4
920,4,3,4,4,1,1,3,3,4,4,3,3,4,3,3,5,4,30,2,3,2,1,17,3,5,1,2,2,1,2,4,4,2,2,2,4,4,4,4,4,2,4,3,3,4,2,2,1,2,4,3,3,4,4,2,2,2
921,2,2,2,2,3,1,3,2,3,4,2,2,3,2,7,2,6,21,1,3,1,1,13,3,5,1,2,2,1,1,2,2,2,1,2,2,2,2,3,3,4,2,4,3,4,1,1,2,3,3,3,1,2,2,1,2,1
922,3,2,2,3,1,1,1,2,3,4,3,3,3,3,5,4,5,71,4,3,1,0,7,1,1,1,3,3,2,2,5,4,2,1,2,4,3,4,3,4,4,4,4,3,3,3,2,2,3,3,,3,2,1,2,2,2
923,3,3,4,3,2,1,2,2,3,1,2,2,3,2,2,5,6,18,1,1,1,0,17,4,9,1,2,3,3,3,5,5,5,5,5,3,3,3,3,1,1,3,2,1,2,3,1,1,1,1,1,3,1,3,2,2,2
925,2,2,3,3,1,1,1,1,2,4,2,2,3,,2,7,1,47,3,2,1,1,15,2,3,0,2,2,2,1,3,4,3,2,2,2,1,2,2,2,1,2,2,1,2,3,2,2,2,3,1,3,1,2,1,1,1
926,2,1,4,4,2,2,3,2,4,5,2,2,3,2,6,2,6,23,1,4,1,1,8,4,9,1,2,2,1,3,2,2,2,2,5,4,1,3,4,4,4,2,4,4,4,2,2,2,2,3,3,3,3,2,1,1,1
927,4,3,4,4,4,1,4,3,4,4,4,2,5,3,7,4,4,73,4,3,1,1,8,3,5,0,2,3,3,3,5,5,5,4,5,2,4,3,3,2,4,4,4,2,3,3,3,2,2,4,2,2,2,4,1,2,2
928,3,2,4,4,4,2,4,3,3,5,4,3,4,4,7,2,2,58,3,2,1,1,15,2,3,1,2,4,3,3,5,4,3,2,2,3,2,2,2,3,3,4,3,3,2,2,1,1,3,3,1,1,2,3,2,2,2
929,3,2,3,3,1,1,2,4,3,3,2,2,4,3,2,7,1,45,3,4,1,0,16,3,7,1,4,1,4,4,1,5,5,5,1,4,4,4,2,4,1,3,1,1,2,2,4,1,1,1,4,3,4,4,2,2,2
930,3,2,3,4,1,1,3,3,4,4,3,1,4,1,2,4,2,41,2,2,1,0,14,4,9,1,2,2,1,1,3,4,3,2,4,2,1,2,1,2,1,3,2,1,2,1,1,1,1,1,1,1,1,2,1,2,2
931,4,4,4,4,2,1,1,1,4,5,4,3,5,4,3,4,6,34,2,3,1,0,13,1,1,1,3,2,4,4,5,5,5,5,1,4,4,4,2,4,1,4,3,2,1,3,3,2,2,1,3,2,3,3,2,2,3
932,1,1,3,3,1,1,1,1,3,3,2,2,1,1,2,4,2,37,2,1,4,0,11,3,7,1,1,3,3,3,2,2,2,2,2,3,3,2,2,3,1,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1
933,3,3,4,3,3,1,1,1,4,3,3,2,4,3,5,3,2,64,4,3,1,0,17,1,1,1,2,2,1,2,3,3,1,1,1,3,2,2,2,4,2,2,2,2,2,3,1,2,1,3,2,3,1,2,1,1,1
934,4,3,3,3,4,4,4,4,5,4,2,2,4,2,7,4,2,64,4,2,4,1,5,4,8,0,3,3,1,2,5,4,1,1,5,4,3,3,3,3,3,4,3,4,2,1,4,3,2,4,2,1,2,3,1,1,1
935,1,1,2,2,,,,,2,3,1,1,2,2,4,4,6,24,1,2,1,0,11,4,8,1,1,,,,3,3,3,3,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
936,3,2,3,3,3,3,2,3,3,4,3,2,4,3,7,5,6,28,1,1,1,1,1,2,3,1,2,2,1,4,5,4,5,5,3,4,4,4,3,4,4,3,4,4,4,1,2,1,1,3,4,3,2,2,2,2,2
938,2,2,3,3,2,2,2,2,4,5,2,2,3,3,7,4,5,44,2,3,2,0,17,4,8,1,2,3,2,1,4,4,4,3,5,2,2,2,2,2,2,2,2,2,2,1,1,2,1,3,1,2,2,3,2,2,2
939,2,1,4,3,3,1,4,3,2,3,2,1,3,2,3,4,6,31,2,4,1,0,17,4,9,1,2,2,1,1,2,2,1,3,4,2,1,2,1,1,2,2,2,3,2,1,1,1,1,2,3,2,1,2,1,1,1
940,2,2,3,3,1,1,2,1,3,1,1,2,2,2,2,6,3,55,3,4,1,0,16,3,5,1,2,1,4,1,4,5,5,5,5,3,2,4,2,1,2,2,2,1,2,3,1,1,1,3,1,3,1,1,1,1,1
941,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,4,4,76,4,3,4,0,10,4,9,0,2,2,2,4,5,5,4,4,4,2,2,4,2,2,2,2,2,2,2,4,4,3,2,3,1,1,1,2,1,2,1
942,2,2,3,2,3,1,3,1,3,3,1,1,2,3,5,3,4,83,4,4,1,0,15,2,4,1,2,2,1,1,2,3,1,1,3,2,2,2,2,1,3,2,3,3,4,4,1,2,3,4,2,3,2,2,1,1,1
943,4,3,4,4,3,3,4,4,2,5,4,2,4,3,3,5,2,76,4,2,1,1,12,1,2,1,2,3,1,1,5,5,5,3,3,3,4,3,2,3,3,4,3,3,3,4,1,1,2,4,2,3,1,3,2,4,4
944,2,3,3,4,1,1,1,1,1,4,2,3,2,4,4,7,2,80,4,2,1,0,10,3,6,0,2,2,3,3,4,5,5,4,3,1,4,4,1,2,2,3,2,1,2,4,1,1,1,2,1,1,1,2,1,1,2
945,2,3,3,3,3,3,3,2,3,5,1,2,3,4,2,6,1,53,3,4,4,0,16,3,5,1,3,1,3,3,3,4,3,3,2,3,2,4,2,2,1,4,2,2,3,4,2,2,1,2,4,4,1,1,1,1,1
946,3,4,4,4,3,3,4,4,3,4,4,4,3,4,6,4,5,45,3,1,4,0,16,4,9,1,1,3,3,2,5,5,3,3,4,3,3,3,3,3,3,2,3,2,3,2,2,2,1,3,2,2,2,2,2,4,3
947,3,2,4,3,4,1,1,3,4,5,3,3,4,3,1,7,5,35,2,4,1,0,16,1,2,1,2,1,3,2,3,3,4,4,4,4,2,4,1,3,1,3,2,1,3,3,4,1,1,1,1,4,2,2,1,1,1
948,3,2,3,3,3,1,1,1,2,5,3,2,5,2,6,2,1,37,2,2,1,1,6,3,5,1,1,1,1,3,3,3,2,2,5,2,1,2,2,3,3,3,3,2,2,1,1,1,1,1,1,1,1,3,2,2,2
949,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,4,44,2,4,1,0,8,4,9,0,1,1,1,1,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
950,4,4,4,4,2,1,2,1,4,5,4,3,5,5,1,6,1,71,4,2,1,1,9,2,4,1,2,2,2,1,5,5,5,4,1,2,3,3,2,3,2,3,2,2,2,3,3,3,3,3,3,2,1,3,2,2,2
952,3,4,4,4,2,1,2,1,4,5,2,2,4,3,1,6,2,77,4,3,1,1,14,3,5,1,2,1,4,2,5,5,5,5,5,4,4,4,3,2,1,4,2,,2,1,4,3,3,4,2,1,3,4,2,3,3
953,2,1,3,3,2,1,2,3,4,5,2,1,1,4,1,6,2,29,1,4,1,0,12,2,3,1,1,1,4,2,5,5,5,5,5,2,2,2,2,4,1,2,1,1,1,1,1,2,1,2,1,1,2,2,1,1,1
954,2,2,2,2,2,2,2,2,3,3,2,2,3,3,2,5,2,55,3,2,1,1,13,4,9,1,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,,2,2,1,1,1,1,4,1,4,1,3,2,2,2
955,3,4,3,4,4,2,3,1,4,5,2,3,4,4,1,6,1,51,3,4,1,1,15,2,4,1,4,2,3,2,2,4,4,4,1,2,4,4,1,2,1,3,2,2,3,3,2,2,1,2,3,4,2,3,2,2,2
956,,4,3,3,3,3,3,3,4,4,3,3,5,5,1,2,2,46,3,3,1,1,1,2,4,0,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,3,4,4,4
957,3,3,4,4,1,1,1,3,4,5,2,3,2,2,2,5,4,65,4,2,1,0,15,1,2,1,3,4,4,1,2,5,5,5,5,4,4,4,4,3,1,4,3,2,3,3,3,3,1,2,2,2,1,4,2,4,4
958,2,2,3,4,2,2,2,2,3,3,2,2,3,3,3,4,6,22,1,3,1,1,12,4,9,0,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,3,2,2,2
959,2,1,2,2,2,1,2,1,3,3,2,1,3,2,5,2,6,31,2,3,1,0,8,4,8,1,2,4,1,2,3,3,1,1,1,2,4,2,2,3,3,2,4,3,4,2,1,1,1,1,3,2,1,1,1,1,1
960,3,3,4,4,2,2,2,2,4,5,3,3,5,5,1,6,2,35,2,4,1,0,16,3,7,1,3,1,4,2,1,5,4,2,5,3,2,3,2,3,1,4,1,1,1,2,2,2,2,4,4,2,4,3,2,2,2
961,2,1,3,3,1,1,3,2,4,4,2,1,2,2,2,4,2,40,2,3,1,0,14,1,1,1,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,2,3,3,1,1,1
962,3,2,4,4,4,2,3,3,4,5,4,2,4,3,5,4,6,56,3,2,1,1,13,1,2,1,2,2,2,2,4,5,3,3,5,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,3,2,2,2
963,4,2,4,4,4,4,2,1,4,5,3,2,4,4,1,6,6,58,3,1,1,1,11,2,4,1,1,1,3,2,5,5,4,4,3,3,4,4,2,3,1,4,1,1,3,1,2,1,1,2,2,1,1,3,1,1,1
964,2,2,3,4,1,1,3,3,4,5,3,2,3,2,2,5,2,75,4,3,1,1,12,1,2,0,2,2,1,3,4,4,3,3,2,2,2,3,3,3,3,2,3,2,2,4,,2,2,3,2,4,1,1,1,1,1
965,2,1,3,4,2,1,2,2,3,5,4,2,3,5,7,2,6,29,1,4,1,1,14,4,9,1,2,2,1,1,1,1,1,1,2,2,3,2,2,3,3,2,3,4,4,1,1,2,1,1,2,1,2,1,1,1,1
966,2,2,3,3,1,1,2,3,3,3,1,1,3,2,1,6,2,82,4,4,1,0,15,3,5,1,4,1,3,1,3,4,5,5,5,3,4,4,1,1,1,4,1,2,1,3,4,1,1,1,1,1,1,3,1,2,1
967,1,2,3,4,1,1,3,3,2,5,1,1,1,3,7,1,6,74,4,4,1,0,15,3,5,1,4,4,,4,1,1,1,1,1,2,4,1,2,4,4,2,4,4,4,3,1,3,4,2,2,4,1,1,1,1,1
968,3,3,3,3,3,3,3,3,4,3,3,3,3,3,5,7,6,36,2,4,3,1,16,4,9,1,2,2,2,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,4,3,3,3
970,2,2,3,3,2,1,3,3,3,4,2,2,3,3,5,4,6,68,4,1,4,1,9,3,7,1,2,2,3,2,4,5,4,4,5,3,1,2,3,2,2,3,2,3,2,3,3,2,2,4,2,1,3,3,2,2,2
971,3,3,4,3,2,1,2,3,3,4,2,,2,2,7,3,2,25,1,3,4,1,11,4,9,1,3,2,3,3,2,2,3,4,3,3,3,3,2,2,3,2,2,3,3,3,2,3,2,2,2,3,2,2,2,2,2
972,2,2,4,4,2,2,3,3,4,5,2,2,3,3,3,4,4,19,1,2,4,0,15,4,8,1,3,2,2,2,2,4,3,1,4,3,2,2,2,3,3,3,2,2,3,1,1,1,1,1,1,1,1,1,2,2,2
973,4,4,4,4,3,2,4,4,3,5,3,3,4,4,6,4,5,42,2,1,4,0,9,4,8,1,1,2,2,1,5,5,3,3,4,3,1,3,4,4,4,4,4,3,3,1,2,1,1,2,2,2,2,4,4,4,4
974,4,4,4,4,4,4,3,3,5,5,3,3,5,4,6,4,4,58,3,4,1,1,17,2,3,1,3,2,2,1,5,5,3,3,5,4,3,4,3,4,4,4,4,4,4,4,2,4,4,4,4,3,4,4,3,4,4
975,4,3,4,2,4,2,4,3,5,5,3,2,5,2,3,5,6,63,4,4,1,0,10,3,5,0,3,1,2,4,2,2,2,5,1,2,4,4,3,4,2,4,3,1,1,1,4,4,2,4,1,4,1,3,2,1,1
976,3,1,3,1,1,1,2,2,3,1,2,1,4,3,4,,6,60,4,4,1,1,6,1,2,0,1,2,1,2,4,4,1,1,3,1,1,1,1,4,4,2,4,2,1,3,1,1,1,1,1,1,1,1,1,1,1
977,1,2,3,3,2,1,2,3,3,3,1,1,2,2,7,2,6,59,3,3,1,0,15,4,9,1,1,4,2,4,5,5,4,4,5,2,2,2,2,2,3,2,3,2,2,1,1,1,1,3,3,2,1,1,1,1,1
978,2,2,3,4,2,1,3,3,3,5,2,2,2,2,5,4,2,30,2,3,1,0,11,4,8,1,2,3,3,3,5,5,4,3,4,2,2,2,2,3,1,2,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2
979,3,3,3,4,2,1,2,1,3,5,2,2,3,4,7,2,2,71,4,4,1,1,13,4,9,1,2,4,1,2,4,4,1,1,2,3,2,3,3,3,4,2,4,3,3,2,1,2,2,2,3,4,3,2,2,2,2
980,3,2,4,4,3,3,3,3,4,5,4,3,4,3,7,2,2,89,4,1,1,0,13,3,5,1,1,3,2,3,3,4,3,2,3,2,2,2,2,2,2,2,2,2,2,4,2,3,2,4,3,2,2,3,4,4,4
981,2,2,4,4,2,2,2,2,3,5,3,2,3,3,1,5,5,51,3,4,1,1,19,2,4,1,1,2,2,1,2,4,3,3,4,3,3,3,3,3,2,3,2,1,2,1,2,1,2,2,2,2,2,3,2,3,2
982,2,3,4,4,2,2,2,2,4,4,1,2,2,2,6,3,5,29,1,4,1,1,14,1,2,1,1,3,2,2,4,4,2,2,3,3,2,3,3,3,4,3,4,3,4,2,1,1,2,2,3,2,3,4,2,2,2
983,2,2,4,2,3,2,3,3,4,3,2,1,2,2,6,1,6,19,1,2,1,1,16,3,6,1,2,2,2,2,3,3,2,4,2,3,1,3,2,3,2,2,3,2,2,1,1,1,1,1,2,1,1,2,1,1,1
984,2,2,4,2,2,1,2,2,5,3,3,3,3,3,6,4,6,65,4,2,1,0,15,4,9,1,2,1,1,2,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,2,1,4,1,1,1,1,1,1,1
985,2,3,3,4,1,1,2,2,3,5,3,3,3,4,6,3,1,73,4,3,1,1,9,3,5,1,2,3,1,2,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,2,3,2,1,1,1
986,2,2,4,4,4,4,3,3,4,5,1,1,2,2,2,6,4,66,4,2,1,0,16,4,8,1,1,2,2,1,4,4,1,2,4,2,3,3,2,3,2,2,2,2,2,3,3,2,1,3,3,2,1,2,1,1,1
987,3,3,3,4,3,2,2,1,3,5,2,3,3,4,3,3,6,49,3,3,1,1,4,3,5,1,1,2,1,3,3,5,3,2,4,3,1,3,2,4,2,4,3,3,2,1,1,1,2,1,2,2,2,2,1,1,1
988,4,4,4,4,2,2,1,1,5,4,3,3,4,4,3,4,3,71,4,1,1,0,9,1,2,0,3,4,4,1,5,5,5,5,5,4,4,4,2,4,1,4,1,1,1,4,2,1,1,1,1,4,1,4,3,3,3
989,3,3,3,4,,,1,1,,,4,3,,,1,7,1,59,3,3,1,1,11,3,7,1,1,,4,1,3,4,4,4,3,3,3,4,2,2,1,3,2,1,2,1,2,1,1,2,1,2,1,2,1,1,1
992,4,4,4,4,4,1,3,3,4,5,3,2,5,3,1,4,5,70,4,2,1,1,13,2,4,1,2,2,4,3,4,4,5,4,4,3,4,3,3,4,2,4,2,2,3,2,2,1,1,3,1,1,1,4,3,3,3
993,2,2,3,3,2,2,2,2,2,2,2,2,2,2,7,2,6,41,2,2,1,0,6,4,9,1,2,2,2,2,3,3,3,3,3,3,2,4,3,3,4,2,3,3,3,2,1,1,1,1,1,1,2,2,1,2,2
994,2,2,3,3,2,1,3,3,3,3,2,2,2,4,5,4,5,44,2,3,1,1,16,1,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,4,2,4,2,3,4,2,2,3,2,3,3,3,3,4,3,3,3
995,2,3,3,4,2,3,1,1,3,4,3,2,4,4,1,6,2,66,4,4,1,1,17,1,2,1,4,1,3,4,5,5,5,5,5,3,4,4,2,4,1,4,2,2,3,2,1,3,3,1,2,1,1,1,1,1,1
996,2,2,4,4,4,4,2,2,4,4,3,2,3,3,2,5,4,64,4,4,1,1,19,3,6,1,2,1,4,2,5,5,5,5,4,2,4,4,3,2,2,3,3,2,4,4,3,2,3,4,2,2,2,3,1,2,2
997,2,2,3,4,2,2,3,3,3,5,2,2,2,2,7,2,6,78,4,4,1,0,17,1,2,1,2,3,1,1,5,5,1,2,5,3,3,2,2,3,4,3,4,3,4,2,1,3,4,4,2,1,1,3,1,1,1
998,3,2,4,4,4,1,3,2,5,5,3,2,4,3,6,4,6,24,1,4,1,1,16,3,5,1,3,1,1,1,3,4,3,3,2,3,2,2,2,2,2,3,2,3,4,1,1,4,1,2,2,1,2,2,1,1,1
999,2,2,3,3,1,1,3,3,3,3,2,2,3,2,2,5,5,56,3,2,1,0,9,2,4,1,2,2,2,2,4,4,4,4,4,2,3,3,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,1,1,2
1000,2,2,4,4,3,3,3,3,3,4,2,1,4,2,6,2,6,21,1,3,1,1,6,4,9,0,2,2,1,2,3,4,1,1,5,3,2,2,2,2,3,2,3,3,3,2,1,1,3,3,1,1,1,3,2,2,2
1001,3,3,3,3,2,2,1,1,3,4,2,3,3,3,3,4,4,70,4,3,1,1,6,1,2,0,2,2,1,2,4,4,2,2,2,3,2,3,3,3,3,3,3,3,3,3,1,1,1,3,1,2,2,1,1,1,1
1002,1,1,1,1,2,2,2,2,3,3,1,1,2,2,6,2,2,60,4,2,2,0,1,2,4,0,1,2,2,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1003,1,1,2,2,2,2,2,2,2,2,1,1,2,2,1,7,2,32,2,2,1,0,13,3,5,1,1,1,2,1,1,5,5,5,1,3,3,4,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
1004,1,1,3,3,3,3,3,3,1,2,1,1,1,1,3,4,6,43,2,2,4,1,5,3,7,1,1,2,2,1,4,4,4,4,4,2,1,2,1,2,1,2,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1
1005,3,3,4,4,3,3,3,4,3,5,4,3,5,4,7,2,6,68,4,3,1,0,10,2,3,1,3,2,2,3,5,5,1,4,5,2,1,2,2,3,3,3,3,3,2,2,1,2,2,4,4,2,1,1,1,2,1
1006,2,2,3,3,2,1,1,1,3,1,2,1,2,1,3,5,5,53,3,2,1,0,13,3,6,1,1,2,2,1,2,2,4,4,1,3,4,4,2,2,4,3,4,1,3,1,2,2,1,2,1,3,1,2,1,1,1
1007,3,2,2,3,4,3,1,2,4,5,3,2,4,3,6,4,4,63,4,2,2,1,8,1,2,0,2,1,2,1,5,5,3,2,5,2,2,2,1,2,2,2,2,2,3,2,1,2,4,2,2,1,3,2,2,2,2
1008,4,4,4,3,1,1,2,1,3,5,3,3,4,4,1,6,4,33,2,4,1,0,16,2,4,1,3,3,2,2,3,4,4,2,2,4,4,4,2,3,1,4,2,2,3,2,4,2,1,2,2,3,1,2,1,2,2
1009,3,2,3,2,2,1,3,3,3,4,2,1,3,2,3,7,2,44,2,4,1,0,16,3,5,1,3,1,3,2,2,2,4,4,3,3,3,4,2,4,1,4,2,1,3,3,2,2,1,2,3,2,1,2,1,3,1
1010,2,2,4,4,3,1,4,3,4,3,2,2,4,3,1,5,4,28,1,4,1,0,18,4,9,1,4,2,2,1,4,5,4,4,5,3,3,4,3,3,3,4,3,2,2,2,3,2,2,3,4,3,3,4,2,3,2
1011,3,2,4,4,2,2,3,3,4,4,4,4,4,3,1,6,6,18,1,1,4,1,12,4,9,1,4,1,2,1,5,5,2,2,5,4,4,4,3,3,2,4,2,3,2,1,3,3,3,3,4,2,4,3,2,2,2
1012,2,2,1,1,3,4,3,3,4,5,3,3,4,3,7,2,1,78,4,3,2,1,17,3,5,1,2,2,1,3,4,4,2,2,5,3,1,3,3,3,2,2,2,3,4,2,2,1,1,3,2,1,1,3,1,2,2
1013,2,2,2,2,2,2,2,2,3,3,3,3,3,3,5,4,1,49,3,3,2,0,14,3,7,1,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
1014,2,2,,,2,2,1,1,4,5,,,4,4,1,6,4,56,3,2,1,0,17,4,9,1,2,1,2,2,1,5,2,4,4,2,4,4,2,3,1,3,2,1,2,3,2,,,2,,2,,1,1,1,1
1015,2,3,4,3,2,2,3,3,2,3,2,2,3,2,3,6,5,66,4,3,1,1,9,4,8,0,2,1,2,2,4,5,5,3,5,3,4,2,2,2,1,3,2,1,2,1,3,1,1,3,3,3,1,2,1,1,1
1016,1,1,4,4,4,4,2,2,5,5,1,1,5,5,6,4,6,57,3,2,4,0,13,4,8,0,2,1,2,1,5,5,5,5,5,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1,1,1,1,1
1017,1,1,4,4,1,1,2,2,5,5,1,1,2,2,2,4,4,18,1,3,1,1,13,1,2,1,1,3,1,3,3,3,3,2,1,2,2,4,2,1,4,2,3,2,4,1,1,1,1,1,1,1,2,3,1,1,1
1018,1,1,1,1,1,1,1,1,3,3,1,1,3,3,5,4,6,70,4,1,1,1,6,3,6,0,1,2,2,1,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1
1019,2,2,4,1,3,3,4,4,3,2,2,2,3,3,6,4,6,56,3,4,1,1,16,3,5,1,3,1,2,2,5,5,1,2,5,1,2,1,2,1,2,3,3,1,2,3,1,1,2,3,3,2,1,3,2,1,1
1020,3,3,4,4,1,1,2,2,5,5,4,4,5,5,1,6,2,52,3,3,1,1,15,2,4,1,4,2,2,4,4,5,5,4,4,3,3,4,4,4,3,4,4,3,3,3,4,4,2,4,3,4,3,4,3,4,3
1021,2,2,3,3,1,1,1,1,5,5,3,3,4,5,1,6,4,55,3,3,1,1,16,3,5,1,2,4,3,2,5,5,5,5,5,4,3,4,3,3,3,4,3,1,3,,3,,1,3,3,3,2,3,2,2,2
1022,2,2,4,4,3,3,4,4,3,4,3,1,3,3,1,5,6,63,4,2,1,1,18,3,6,1,2,1,2,3,5,5,5,5,5,3,4,3,2,3,1,3,2,1,2,1,3,2,1,2,3,1,3,4,2,2,2
1023,2,2,4,4,3,2,1,2,4,5,2,1,3,1,2,4,5,77,4,4,1,1,14,4,9,1,2,1,1,2,1,4,2,3,5,3,3,3,3,3,2,3,2,2,4,4,2,2,1,2,2,1,1,3,1,1,1
1024,2,2,4,4,3,2,2,2,4,5,2,2,4,4,4,4,4,34,2,4,1,1,13,4,9,1,1,3,1,2,2,2,2,2,1,2,2,2,3,2,3,2,3,2,3,1,1,1,1,1,1,1,1,3,2,2,2
1026,1,1,4,4,1,1,1,1,1,3,2,2,2,3,5,3,6,38,2,2,1,0,8,1,2,1,2,3,3,2,1,1,1,1,1,4,1,2,4,4,3,3,4,2,2,2,2,2,2,2,2,2,2,2,1,1,1
1027,2,2,3,2,3,2,3,2,4,3,3,2,4,2,7,4,3,79,4,2,1,0,8,4,8,1,3,3,4,4,5,5,5,5,5,3,4,4,3,3,2,4,3,2,3,3,3,2,3,3,2,1,3,1,1,1,1
1028,2,3,3,2,3,4,4,4,3,2,2,3,3,3,3,3,1,77,4,1,4,0,12,4,8,1,2,3,2,3,3,4,3,4,4,3,4,3,3,4,3,3,4,2,3,2,1,2,2,2,1,3,3,3,1,3,1
1029,4,4,4,4,2,1,3,2,3,5,4,3,4,5,5,4,6,42,2,4,1,1,14,1,1,1,2,1,2,3,5,5,4,4,3,2,2,2,4,3,4,3,4,2,3,2,1,4,2,3,4,2,2,4,2,3,3
1030,2,2,3,2,1,1,3,2,3,4,3,2,4,3,3,6,6,49,3,2,1,0,3,1,2,0,2,2,1,2,5,5,1,1,1,2,1,2,2,2,2,2,3,1,1,2,1,2,2,2,1,2,1,1,1,1,1
1031,2,1,2,4,3,1,4,2,3,2,1,1,3,2,5,4,3,38,2,4,1,0,19,2,4,0,2,2,3,4,3,5,4,5,1,3,2,4,3,4,2,3,2,4,1,1,1,1,1,1,1,1,1,2,1,1,1
1032,4,4,3,4,3,1,3,1,3,5,3,4,4,5,3,4,6,52,3,4,1,1,16,3,5,1,3,1,2,2,4,4,4,4,3,4,3,4,4,3,2,4,4,3,3,2,3,3,2,2,3,3,2,4,1,1,1
1033,3,2,4,4,1,1,3,3,5,3,2,2,5,4,6,3,4,62,4,2,1,1,12,3,6,0,1,2,2,2,4,4,5,4,4,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,5,2,2,2
1034,1,1,2,2,2,2,2,2,3,3,3,2,3,2,1,7,2,59,3,3,1,1,16,4,8,1,2,1,2,2,3,4,3,2,2,2,3,3,2,2,1,3,2,2,3,2,3,2,1,2,2,,,3,1,1,1
1035,4,3,4,4,4,3,3,3,5,5,3,3,4,4,2,6,2,82,4,2,1,1,8,4,9,0,1,3,4,2,5,5,5,5,5,3,2,4,3,3,3,4,3,2,3,4,4,2,2,3,3,2,2,4,2,2,2
